Date,Open,High,Low,Close,Volume
2023-02-27,784.0295,798.7071,772.4097,793.6107,4452324.0
2023-02-28,799.5226,802.1728,776.6908,797.6879,4363412.0
2023-03-01,800.134,825.2083,794.6299,816.8502,5418444.0
2023-03-02,839.4784,841.9246,790.553,797.6879,5034180.0
2023-03-03,783.4178,787.6988,746.5199,748.7623,4408480.0
2023-03-06,739.385,747.7431,716.5532,746.1122,4675792.0
2023-03-07,746.3161,778.7292,739.1812,773.8367,6331552.0
2023-03-08,770.9828,785.6604,757.936,762.6247,5304512.0
2023-03-09,759.5669,809.9193,739.589,804.2113,6516728.0
2023-03-10,802.5804,846.8171,789.9413,837.4398,10842384.0
2023-03-13,854.1559,867.8142,786.8834,819.2965,10088412.0
2023-03-14,789.5335,796.6685,758.7513,763.6439,7020860.0
2023-03-15,784.2334,795.6493,749.3741,752.8396,8710532.0
2023-03-16,760.7899,765.8863,690.6635,693.5175,6957672.0
2023-03-17,694.129,717.1647,677.6167,703.0987,6605268.0
2023-03-20,708.399,723.892,694.3329,696.5753,4655900.0
2023-03-21,683.3246,693.9251,663.7545,667.4239,4210552.0
2023-03-22,667.9163,695.4042,635.5051,694.5837,7187404.0
2023-03-23,669.3523,689.2503,640.4284,670.5831,7594720.0
2023-03-24,673.8652,689.0451,662.7879,663.4033,5935720.0
2023-03-27,659.0956,682.8912,652.121,677.1474,4385224.0
2023-03-28,681.4551,704.0199,681.4551,688.2245,4401256.0
2023-03-29,663.4034,669.1471,646.9927,651.5056,4805216.0
2023-03-30,636.3256,644.3258,629.3511,633.4537,4613668.0
2023-03-31,632.4281,634.0691,600.8374,602.2734,5593012.0
2023-04-03,614.3763,622.1714,605.1453,606.3761,4441924.0
2023-04-04,604.5298,620.3251,598.5809,612.7352,4498220.0
2023-04-05,619.9148,643.0949,618.8891,632.6331,4743816.0
2023-04-06,642.89,651.3005,617.0431,619.7098,4624152.0
2023-04-10,637.7615,648.2234,620.9406,621.3508,3517568.0
2023-04-11,621.7611,636.5307,621.3508,633.4537,3527628.0
2023-04-12,621.9663,653.5569,618.2739,650.0696,5824552.0
2023-04-13,640.4284,641.4541,610.2737,613.3507,4942576.0
2023-04-14,622.5817,634.0692,606.7864,616.838,5664140.0
2023-04-17,619.7097,631.6075,613.5557,616.0173,3868196.0
2023-04-18,603.5043,622.992,601.0427,615.8123,3657644.0
2023-04-19,630.3768,630.9922,610.6839,616.838,4077172.0
2023-04-20,635.3001,639.6079,614.5816,632.0179,5667280.0
2023-04-21,634.6846,645.5567,625.6587,630.3768,4649812.0
2023-04-24,632.0178,647.8131,623.8125,634.4794,4355652.0
2023-04-25,644.7362,671.4036,640.8386,670.5831,5243488.0
2023-04-26,648.6337,662.3777,638.9924,659.5058,5260796.0
2023-04-27,635.5051,639.8129,602.6837,606.3761,5679260.0
2023-04-28,607.6068,614.1711,593.2475,594.068,5532520.0
2023-05-01,596.5296,602.0683,588.3243,595.9142,3607908.0
2023-05-02,596.7348,621.556,594.8886,611.5045,5502348.0
2023-05-03,610.0685,624.633,594.4783,624.0176,6105412.0
2023-05-04,626.2741,637.7616,619.2995,631.4024,5574884.0
2023-05-05,618.2738,620.5303,586.6832,591.6064,4472920.0
2023-05-08,594.6835,600.6324,585.6576,587.5038,3052220.0
2023-05-09,597.145,600.8374,592.2218,598.9912,2848116.0
2023-05-10,585.4524,599.4015,574.7855,579.9138,5554704.0
2023-05-11,577.6574,586.0679,571.9137,575.1958,4395468.0
2023-05-12,572.5289,592.632,570.2724,581.3497,4059448.0
2023-05-15,579.0932,587.5037,571.093,572.3238,3469860.0
2023-05-16,576.6316,576.6316,561.4516,570.4775,3988940.0
2023-05-17,565.3492,571.5032,546.8872,549.9642,4496976.0
2023-05-18,548.7336,548.9387,519.1942,520.6302,5854316.0
2023-05-19,519.6044,529.0405,516.1171,524.3224,4632768.0
2023-05-22,525.3481,525.5532,514.0657,518.989,3196428.0
2023-05-23,527.1944,540.7332,522.066,538.887,4457556.0
2023-05-24,548.7334,557.7593,541.3486,547.0923,5237636.0
2023-05-25,511.1939,523.7071,502.168,508.7323,5959152.0
2023-05-26,504.2194,504.6297,466.0645,469.962,6572940.0
2023-05-30,452.3205,469.3466,447.6024,463.3977,5525312.0
2023-05-31,470.1671,477.5519,461.9618,473.039,5157368.0
2023-06-01,473.2441,477.7571,450.2691,455.8077,4708000.0
2023-06-02,449.0383,456.218,441.2432,445.9613,4745508.0
2023-06-05,446.5767,449.0383,435.2943,445.1408,4960560.0
2023-06-06,447.6024,452.9358,441.8586,445.551,3736132.0
2023-06-07,444.7304,470.9876,437.1405,468.526,5633896.0
2023-06-08,467.9106,468.9363,449.6537,452.3205,4272080.0
2023-06-09,446.3716,452.5256,434.679,446.987,4737572.0
2023-06-12,440.6278,444.3202,423.8068,424.4222,4162816.0
2023-06-13,414.5758,426.2684,411.7039,414.7809,5653356.0
2023-06-14,414.7809,424.6274,404.9345,405.755,6593188.0
2023-06-15,410.8834,412.9347,386.8827,392.4213,6684256.0
2023-06-16,384.6262,401.2421,384.216,399.8062,5104900.0
2023-06-20,404.9345,411.4988,396.9343,401.4472,4453452.0
2023-06-21,405.7312,421.3283,404.2755,417.7929,5002348.0
2023-06-22,423.1999,424.6557,403.6516,403.8596,4757784.0
2023-06-23,417.585,422.1601,408.4347,416.3372,5032568.0
2023-06-26,418.2088,433.3899,408.6426,432.7661,4387884.0
2023-06-27,427.7751,430.4785,408.4347,411.3462,4737736.0
2023-06-28,417.377,417.793,402.1959,408.6427,5290088.0
2023-06-29,410.3063,417.585,408.0188,411.7621,4559068.0
2023-06-30,399.4924,400.7402,389.5103,393.2536,4832580.0
2023-07-03,391.382,394.9173,388.6785,390.7581,1696276.0
2023-07-05,395.9571,395.9571,385.3511,390.7581,3506028.0
2023-07-06,403.2357,409.6825,398.8685,400.1163,4195368.0
2023-07-07,401.364,405.3153,390.758,404.4834,3901896.0
2023-07-10,405.7312,414.2576,401.9879,404.0675,3850956.0
2023-07-11,403.0277,410.3064,396.9969,398.4526,3546824.0
2023-07-12,385.1432,391.7979,379.1123,383.4795,5316744.0
2023-07-13,374.1212,375.9929,362.0595,364.763,4635896.0
2023-07-14,363.5152,367.6744,354.157,364.9709,4834096.0
2023-07-17,363.3072,364.555,352.4933,355.1968,3431656.0
2023-07-18,357.0684,362.4754,342.5112,346.4624,4733296.0
2023-07-19,343.7589,350.6216,340.6395,346.4624,4794844.0
2023-07-20,355.6127,374.3292,351.4535,371.2097,5896832.0
2023-07-21,364.347,376.2008,362.0595,374.953,5313512.0
2023-07-24,372.2495,379.1122,369.1301,373.0814,3344628.0
2023-07-25,371.2098,371.4177,360.8117,365.5948,3348664.0
2023-07-26,369.1301,376.4087,364.555,369.3381,4885540.0
2023-07-27,353.741,376.8247,348.9579,372.8734,6634616.0
2023-07-28,360.8118,362.2675,349.5819,352.7013,6250140.0
2023-07-31,352.0774,356.0286,348.9579,351.6614,3447784.0
2023-08-01,356.2366,360.8117,352.7012,354.7809,4246888.0
2023-08-02,364.9709,382.0237,364.763,378.0724,7029852.0
2023-08-03,386.3908,386.8068,374.1212,380.9839,5601388.0
2023-08-04,374.953,387.8466,367.8824,386.1829,6433044.0
2023-08-07,380.9839,388.2625,376.4087,376.6167,4325984.0
2023-08-08,384.7271,396.165,384.7271,386.5988,4794004.0
2023-08-09,385.767,401.9879,385.3511,399.2844,5700880.0
2023-08-10,389.9262,402.8197,378.6963,397.8287,7100172.0
2023-08-11,406.771,410.7223,400.1163,405.7312,5373132.0
2023-08-14,408.6426,411.1381,392.0057,392.2137,5337292.0
2023-08-15,395.7491,407.1869,393.0456,404.6914,4671800.0
2023-08-16,406.979,418.4168,401.78,418.0009,5471764.0
2023-08-17,413.6337,433.8059,412.5939,432.1422,5853648.0
2023-08-18,444.6199,446.6995,429.4387,434.2218,6577236.0
2023-08-21,429.0228,430.8945,410.9303,413.2178,5363764.0
2023-08-22,404.8994,417.7929,404.4835,415.5054,4775908.0
2023-08-23,411.5541,412.3859,392.2138,395.7491,5294912.0
2023-08-24,385.1431,422.576,384.7272,422.3681,6098644.0
2023-08-25,419.2486,431.5183,406.1471,412.178,8560912.0
2023-08-28,402.4038,411.7621,399.9083,403.0277,4426144.0
2023-08-29,404.0675,405.1073,375.7849,377.2406,5470616.0
2023-08-30,376.6167,379.9441,369.1301,370.7938,4774432.0
2023-08-31,371.4177,371.4177,362.8913,368.2983,4150988.0
2023-09-01,361.2277,374.1212,359.9799,369.5461,4537972.0
2023-09-05,372.2495,374.953,364.763,368.5063,3550896.0
2023-09-06,370.7938,384.3113,369.962,378.0724,4842496.0
2023-09-07,392.6297,395.957,384.7272,387.0147,4738668.0
2023-09-08,387.4306,388.8864,378.4883,385.559,3959012.0
2023-09-11,376.2008,382.4396,370.5859,372.0416,3849316.0
2023-09-12,377.2406,385.767,373.2894,384.5193,3827668.0
2023-09-13,384.3112,387.8466,375.3689,380.5679,4831100.0
2023-09-14,375.7848,382.0237,368.7142,371.8336,4881308.0
2023-09-15,375.9928,393.8775,374.7451,391.3819,4945300.0
2023-09-18,394.2934,395.3332,386.3909,389.9262,3554688.0
2023-09-19,394.5013,402.6118,390.3421,392.8376,4287928.0
2023-09-20,389.7484,410.0611,388.2673,409.6379,4712956.0
2023-09-21,423.1797,433.7592,420.429,433.336,5696684.0
2023-09-22,426.9883,434.3939,419.1594,433.1244,5355428.0
2023-09-25,436.933,440.7416,426.7767,426.9883,4596396.0
2023-09-26,436.7214,450.2631,434.8171,446.4545,4773460.0
2023-09-27,442.6459,457.6688,436.2982,443.2807,6124236.0
2023-09-28,447.7241,451.1095,425.084,433.336,5660976.0
2023-09-29,420.8522,437.3562,415.5624,432.4896,6512004.0
2023-10-02,431.8548,434.1823,416.832,422.1217,5088156.0
2023-10-03,431.0085,450.2632,423.1797,444.5502,5473292.0
2023-10-04,441.3764,443.2807,423.1796,426.7767,5957664.0
2023-10-05,427.1998,443.4923,425.7187,431.0085,4812180.0
2023-10-06,442.2227,445.3966,405.4061,409.6379,7245880.0
2023-10-09,417.6784,422.7565,401.3859,403.2903,4558560.0
2023-10-10,402.4438,404.1366,387.8441,396.9425,4635412.0
2023-10-11,392.7107,398.4236,387.8441,388.6905,4737760.0
2023-10-12,387.4209,400.7511,381.708,393.3455,5959600.0
2023-10-13,391.2296,412.8117,389.5369,408.3683,6339748.0
2023-10-16,403.7134,404.5597,391.018,394.4034,4412612.0
2023-10-17,406.2525,413.2349,393.1339,398.4236,5526200.0
2023-10-18,407.0988,418.9478,399.6931,414.9276,5799804.0
2023-10-19,410.2726,429.5273,406.0409,426.5651,7961992.0
2023-10-20,428.8926,446.8777,426.7767,446.0313,6484864.0
2023-10-23,451.5327,459.5731,428.681,442.2228,6426012.0
2023-10-24,435.6635,442.2228,426.7767,429.739,5183556.0
2023-10-25,438.6257,463.5933,437.991,461.2658,5990064.0
2023-10-26,466.7671,493.8506,463.1701,488.5609,7594776.0
2023-10-27,477.1351,487.0798,466.7672,481.3669,7367244.0
2023-10-30,471.4221,477.3466,460.2078,466.1323,5633796.0
2023-10-31,465.9208,476.5003,457.8804,459.1499,4687572.0
2023-11-01,456.1877,456.6109,433.336,435.2403,6128848.0
2023-11-02,419.5826,424.026,411.7538,412.6002,5158204.0
2023-11-03,408.58,409.2147,393.7687,398.2121,5714536.0
2023-11-06,395.8846,401.1743,391.6528,393.7687,4081128.0
2023-11-07,390.3832,394.4034,379.8037,382.9776,5111616.0
2023-11-08,381.708,389.3253,379.5921,382.1312,4712664.0
2023-11-09,380.6501,393.1339,376.8415,391.6528,6771760.0
2023-11-10,386.1514,388.0557,364.7808,365.6272,6286256.0
2023-11-13,370.0706,374.7255,365.8388,369.0126,4228352.0
2023-11-14,350.1811,351.6623,342.5639,345.7378,6150408.0
2023-11-15,340.2364,348.4884,338.9669,344.8914,5873028.0
2023-11-16,347.4304,351.0275,343.8334,344.2566,5122412.0
2023-11-17,346.5841,349.1232,341.5059,344.4682,4428888.0
2023-11-20,344.6798,344.6798,330.0801,332.196,4548816.0
2023-11-21,336.6394,342.7755,336.2163,338.3322,4377612.0
2023-11-22,333.254,337.2742,326.4831,334.5235,4568364.0
2023-11-24,335.7931,338.7553,334.312,336.4279,1988336.0
2023-11-27,337.6973,339.6016,331.9844,337.0626,3652748.0
2023-11-28,339.3901,340.448,333.254,334.7351,4301564.0
2023-11-29,328.599,336.851,324.7904,336.2162,4604456.0
2023-11-30,335.7931,346.7958,334.5236,338.9669,5414796.0
2023-12-01,342.1408,346.5842,334.7351,336.4279,4946896.0
2023-12-04,346.3726,355.4709,345.103,345.9494,5010672.0
2023-12-05,351.4507,351.8739,340.2364,343.4103,4548004.0
2023-12-06,335.7931,350.6044,335.3699,349.5464,4329592.0
2023-12-07,342.1408,345.103,333.254,335.3699,4478652.0
2023-12-08,340.0248,340.6596,330.0801,331.3496,5131384.0
2023-12-11,332.4076,333.0424,322.0397,322.8861,3959120.0
2023-12-12,322.886,325.8483,315.0572,315.2688,3964464.0
2023-12-13,313.3646,315.0573,301.9387,303.4198,5832948.0
2023-12-14,301.0924,311.6718,298.1301,304.901,5253672.0
2023-12-15,303.2083,304.4778,297.7069,301.5155,4657500.0
2023-12-18,299.6112,300.4576,292.8403,294.7446,3882944.0
2023-12-19,294.1099,294.533,290.3012,290.7244,3307452.0
2023-12-20,292.7336,303.9676,287.9807,303.7516,5255116.0
2023-12-21,295.326,301.1591,292.7336,293.8138,4735512.0
2023-12-22,291.2213,296.6223,289.0609,292.3015,3522512.0
2023-12-26,290.7892,291.0052,285.8203,287.1165,2327420.0
2023-12-27,286.9005,288.6288,284.9562,285.6043,3599104.0
2023-12-28,283.66,287.5487,283.2279,286.6845,2501872.0
2023-12-29,287.1165,294.6779,286.2524,290.5732,4782888.0
2024-01-02,298.3506,310.6648,297.9185,305.4799,5075128.0
2024-01-03,311.7451,316.4979,309.3686,315.2017,5269900.0
2024-01-04,320.6027,321.2508,312.8252,320.6027,4509448.0
2024-01-05,320.6027,323.1952,313.0413,319.7386,5839924.0
2024-01-08,316.93,317.3621,299.4308,300.0789,4619584.0
2024-01-09,306.9922,307.6403,296.4062,298.5666,4429984.0
2024-01-10,297.9186,300.079,290.3572,292.5176,3905648.0
2024-01-11,290.5732,302.4554,287.3326,291.4373,6202276.0
2024-01-12,289.277,294.2459,287.5486,291.0053,4530920.0
2024-01-16,293.8138,297.0544,287.9807,291.4373,5353348.0
2024-01-17,298.7827,305.696,295.5421,296.4063,5654356.0
2024-01-18,289.925,292.7336,283.0118,284.092,6503188.0
2024-01-19,279.9873,281.0675,267.2409,267.457,6489116.0
2024-01-22,263.5683,267.889,260.9758,266.5928,4553524.0
2024-01-23,265.5126,268.9693,263.1362,263.3522,3717964.0
2024-01-24,256.2229,260.1116,251.6861,259.0314,6939512.0
2024-01-25,254.9266,263.1361,253.6304,258.5993,5785252.0
2024-01-26,262.272,264.6485,259.0314,263.3522,4522420.0
2024-01-29,262.7041,264.0003,255.1427,255.5748,3664364.0
2024-01-30,257.5191,262.4881,256.4389,260.7597,3813832.0
2024-01-31,269.1853,276.5307,265.2966,276.0986,7089064.0
2024-02-01,273.074,275.0183,265.9447,266.5928,6455040.0
2024-02-02,263.5683,265.2966,251.254,253.1984,7590612.0
2024-02-05,253.6304,260.7597,252.5502,254.4946,6225876.0
2024-02-06,252.7663,260.5437,251.6861,256.2229,4929656.0
2024-02-07,251.47,253.8465,246.9332,248.6615,4975468.0
2024-02-08,248.6615,249.9577,246.069,247.3653,3199788.0
2024-02-09,245.637,247.1492,238.9397,240.236,4144340.0
2024-02-12,240.6681,244.5568,236.9954,243.2605,4120708.0
2024-02-13,256.8711,260.3277,250.1738,254.9267,6691260.0
2024-02-14,249.9578,254.2786,245.853,246.5011,4850200.0
2024-02-15,245.853,250.3898,244.1247,244.7728,3951288.0
2024-02-16,244.3408,252.9823,244.1247,251.6861,5586220.0
2024-02-20,255.5747,264.2163,252.7662,257.5191,5896380.0
2024-02-21,262.7041,267.889,260.5437,260.7597,5679520.0
2024-02-22,244.7728,246.2851,236.3473,238.0756,6436968.0
2024-02-23,235.6991,241.9643,234.1869,240.236,4837344.0
2024-02-26,239.1558,241.3162,237.4274,240.8841,3702576.0
2024-02-27,239.3718,243.6926,238.7237,239.1558,4140568.0
2024-02-28,242.8285,244.9889,240.8841,243.0445,4012484.0
2024-02-29,238.7237,244.1247,235.4831,237.4275,5096740.0
2024-03-01,236.1312,236.1312,225.3293,226.6255,6761764.0
2024-03-04,226.8415,229.8661,226.1934,229.434,4068872.0
2024-03-05,234.4029,245.637,234.4029,241.7482,6359156.0
2024-03-06,235.051,240.668,232.0265,237.2114,7672280.0
2024-03-07,232.0265,234.4029,224.8972,227.0576,6590816.0
2024-03-08,226.6255,238.0756,222.0887,236.7793,9022692.0
2024-03-11,239.3719,242.8285,237.6435,239.5879,5447056.0
2024-03-12,235.9152,241.3162,228.7859,229.218,6324836.0
2024-03-13,231.1623,236.5633,230.9462,235.051,4726212.0
2024-03-14,233.1067,241.5322,232.2425,236.7793,7494612.0
2024-03-15,241.9643,247.5813,240.8841,245.4209,6267592.0
2024-03-18,236.5633,239.1558,232.6746,238.7237,5718436.0
2024-03-19,242.1803,245.637,236.3473,236.9954,5878152.0
2024-03-20,235.3285,237.9604,228.091,228.749,6683928.0
2024-03-21,221.2922,226.1172,220.4149,225.8979,5581220.0
2024-03-22,226.7751,228.091,223.4854,225.4592,4094560.0
2024-03-25,229.6263,231.1615,225.4592,227.8717,3383136.0
2024-03-26,225.6785,230.5036,224.1433,229.8456,3532452.0
2024-03-27,225.8979,232.9161,225.4592,228.091,4122496.0
2024-03-28,228.3104,230.2842,227.2138,229.8456,3004408.0
2024-04-01,228.5297,231.3808,224.3626,228.3104,4319456.0
2024-04-02,236.2058,239.057,233.7933,234.232,4541312.0
2024-04-03,237.9604,237.9604,229.8456,232.916,4511304.0
2024-04-04,226.5558,244.3206,225.4592,243.882,6195008.0
2024-04-05,241.6888,243.224,230.9422,235.5479,7645468.0
2024-04-08,234.0126,237.741,232.2581,235.5479,3626504.0
2024-04-09,231.8195,240.5922,231.1615,232.6967,5191524.0
2024-04-10,241.4695,242.3468,237.7411,239.057,7154020.0
2024-04-11,236.4251,240.1536,226.5558,228.091,6407184.0
2024-04-12,234.6706,241.2502,232.9161,238.8377,7043116.0
2024-04-15,232.916,252.4354,232.6967,250.9001,8041672.0
2024-04-16,251.5581,253.532,246.2945,250.9001,7289840.0
2024-04-17,247.6104,262.0854,247.6104,260.1115,6754464.0
2024-04-18,259.6729,266.2524,256.3831,264.7172,6906236.0
2024-04-19,267.5683,284.8945,266.6911,281.6047,8796476.0
2024-04-22,276.5604,283.5786,268.665,273.49,6286748.0
2024-04-23,269.7615,270.6388,259.0149,261.2081,5566380.0
2024-04-24,255.9445,263.182,252.874,259.0149,5929000.0
2024-04-25,272.6127,274.5865,261.4274,263.182,6699312.0
2024-04-26,257.2604,258.5763,248.049,250.6808,5491560.0
2024-04-29,247.391,252.874,246.2944,248.049,3907340.0
2024-04-30,251.1195,262.3047,248.4877,262.0854,5173264.0
2024-05-01,264.9365,269.7615,251.9967,268.007,8435264.0
2024-05-02,261.2081,270.2002,256.3831,258.357,5650068.0
2024-05-03,244.7592,247.6104,241.0308,243.0047,6184152.0
2024-05-06,239.9342,241.2501,234.6706,234.6706,3788384.0
2024-05-07,234.4513,236.2059,232.2581,235.1093,4122372.0
2024-05-08,239.2763,239.4956,233.1354,235.5479,4028448.0
2024-05-09,235.5479,238.399,233.3547,234.232,3888184.0
2024-05-10,232.0388,235.3286,229.1876,232.6967,3994584.0
2024-05-13,229.8456,233.574,229.6263,231.3808,2760444.0
2024-05-14,232.0388,232.4775,226.1172,226.7752,5089216.0
2024-05-15,223.266,225.6785,216.0285,216.4672,6223648.0
2024-05-16,217.1251,218.441,214.274,218.0024,4111464.0
2024-05-17,218.2217,221.9501,217.1251,218.6604,3520760.0
2024-05-20,218.4411,218.6604,213.1774,214.0547,3815760.0
2024-05-21,216.9058,217.3445,212.7388,212.9581,2383348.0
2024-05-22,212.7388,216.9058,211.6422,213.3967,3533856.0
