Date,Open,High,Low,Close,Volume
2019-06-11,44.9809,45.0177,44.4014,44.5577,17100.0
2019-06-12,44.3921,44.4933,44.3094,44.3278,12500.0
2019-06-13,44.6037,44.6037,44.4565,44.5393,36900.0
2019-06-14,44.3738,44.3738,44.2174,44.2726,11200.0
2019-06-17,44.3462,44.5209,44.3186,44.3186,47000.0
2019-06-18,44.7877,45.3304,44.7877,45.036,30900.0
2019-06-19,45.1004,45.4224,45.0177,45.3856,16400.0
2019-06-20,46.0019,46.0663,45.4684,45.7719,17100.0
2019-06-21,45.7167,45.7903,45.496,45.634,15000.0
2019-06-24,45.6983,45.6983,45.4408,45.4408,16700.0
2019-06-25,45.5274,45.5274,44.873,44.8822,14800.0
2019-06-26,45.214,45.4353,45.085,45.1034,23000.0
2019-06-27,45.3339,45.5182,45.3339,45.4906,10000.0
2019-06-28,45.7026,45.7579,45.5367,45.7394,8300.0
2019-07-01,46.7534,46.7903,46.2188,46.4124,155600.0
2019-07-02,46.3386,46.5506,46.2372,46.4308,44600.0
2019-07-03,46.6151,46.7719,46.5598,46.7719,14300.0
2019-07-05,46.5506,46.6059,46.1542,46.6059,36600.0
2019-07-08,46.311,46.3755,46.1358,46.2833,47700.0
2019-07-09,46.0436,46.5045,46.0436,46.4585,25900.0
2019-07-10,46.7165,46.9839,46.5414,46.7442,20600.0
2019-07-11,46.864,46.864,46.5598,46.7258,16300.0
2019-07-12,46.7811,47.0668,46.6981,47.0484,25200.0
2019-07-15,47.0945,47.1314,46.9193,47.1221,21900.0
2019-07-16,47.0668,47.0853,46.7811,46.8456,13000.0
2019-07-17,46.947,46.9747,46.7811,46.7811,7200.0
2019-07-18,46.6705,47.03,46.652,47.0023,13300.0
2019-07-19,47.2696,47.2696,46.6612,46.6612,6700.0
2019-07-22,46.7903,46.9746,46.7903,46.8732,16200.0
2019-07-23,47.1221,47.3157,46.8917,47.3065,20600.0
2019-07-24,47.3526,47.8227,47.3526,47.7766,14300.0
2019-07-25,47.5277,47.5277,47.1037,47.1498,17400.0
2019-07-26,47.3341,47.4632,47.3341,47.4355,28400.0
2019-07-29,47.454,47.4724,47.0207,47.3434,8400.0
2019-07-30,47.0023,47.2788,46.9931,47.2328,13200.0
2019-07-31,47.242,47.242,46.3755,46.4677,20600.0
2019-08-01,46.5875,47.2973,45.9054,46.1819,38500.0
2019-08-02,45.8132,45.8132,45.2048,45.4813,19200.0
2019-08-05,44.5503,44.5503,43.4626,43.7945,157900.0
2019-08-06,44.1079,44.4213,43.8221,44.3199,241600.0
2019-08-07,43.9143,44.6425,43.6285,44.5872,160500.0
2019-08-08,44.79,45.6288,44.79,45.6104,76100.0
2019-08-09,45.4352,45.4352,44.7808,45.1218,63000.0
2019-08-12,44.8176,44.8453,44.3199,44.495,46000.0
2019-08-13,44.4858,45.7302,44.4121,45.3799,26200.0
2019-08-14,44.578,44.7255,43.9788,44.0526,110400.0
2019-08-15,44.2185,44.2185,43.7484,44.0249,21800.0
2019-08-16,44.4397,44.8361,44.4397,44.7623,21600.0
2019-08-19,45.3246,45.5274,45.2786,45.4445,19600.0
2019-08-20,45.2325,45.4353,45.1772,45.1772,12600.0
2019-08-21,45.5735,45.638,45.4352,45.509,23700.0
2019-08-22,45.6473,45.7394,45.1218,45.4629,49700.0
2019-08-23,45.1864,45.4353,43.9419,44.0526,42500.0
2019-08-26,44.5411,44.5872,44.2554,44.578,25400.0
2019-08-27,44.8914,44.8914,44.3936,44.5319,10900.0
2019-08-28,44.1908,44.7623,44.1447,44.6978,13700.0
2019-08-29,45.2601,45.5367,45.1587,45.3984,23700.0
2019-08-30,45.5274,45.5827,45.1495,45.297,25400.0
2019-09-03,45.0204,45.1679,44.6609,44.8453,48100.0
2019-09-04,45.2601,45.4906,45.2417,45.4906,13200.0
2019-09-05,45.9883,46.523,45.9883,46.3294,58400.0
2019-09-06,46.5045,46.6151,46.3478,46.4861,21600.0
2019-09-09,46.6797,46.6797,46.2649,46.4308,64100.0
2019-09-10,46.1911,46.3755,45.9975,46.3755,61900.0
2019-09-11,46.6797,46.7811,46.3663,46.7534,8700.0
2019-09-12,46.9931,47.2143,46.8364,46.8364,51900.0
2019-09-13,46.8917,47.0576,46.7811,46.8179,16600.0
2019-09-16,46.4308,46.6705,46.4308,46.5875,9000.0
